case:concept:name,pred_outcome,pred_sigmoid_mm_time,pred_uncertainty
20191010582,,,
20191010585,,,
20191010593,0.590522812016528,0.3765619585149889,0.2063548825967326
20191010600,0.763215795765208,0.19805893284240067,0.13294771661803922
20191010603,0.4104333036473702,0.3322569722679281,0.10023170263614012
20191010606,0.016434341785957568,0.1696756022937731,0.1547999635419994
20191010609,0.6726300903471807,0.15675034205585253,0.1075996499469736
20191010610,,,
20191010611,0.4429879765483021,0.31388986691049414,0.09862119964788506
20191010613,,,
20191010619,,,
20191010620,0.5694144930051821,0.20623790761249777,0.05803549873068888
20191010628,0.5776576879339361,0.3076717158194055,0.18359490613898585
20191010631,0.8683774447464173,0.20555481681615398,0.07906681884964532
20191010640,,,
20191010647,0.7599974825223494,0.07073434801358983,0.08812430331894307
20191010699,,,
20191010712,,,
20191010724,0.8533129987665182,0.18902905974205048,0.14227805259530732
20191010725,0.7810198237439627,0.17265348692355637,0.06280187003372353
20191010733,,,
20191010745,,,
20191010749,,,
20191010754,0.7708267373056817,0.07142010802198234,0.09974678209827523
20191010755,,,
20191010764,,,
20191010782,,,
20191010795,0.8165861462656994,0.17639524666185336,0.06741554615440906
20191010801,0.7346951810873333,0.07142010802198234,0.09974678209827523
20191010808,0.7716059711366093,0.07142010802198234,0.09974678209827523
20191010818,,,
20191010820,,,
20191010821,,,
20191010841,0.9116140291302428,0.16511988066307914,0.13212136308593359
20191010843,,,
20191010846,0.7911379486343132,0.18080975338466665,0.07160314130197694
20191010862,,,
20191010875,0.8494162909979874,0.18902905974205048,0.14227805259530732
20191010878,0.8746469716911968,0.25643347323581345,0.18854455343980409
20191010879,0.8702947248047621,0.17168823228688285,0.11660635207342647
20191010881,0.9162779097780471,0.22048948192473922,0.16994326406466154
20191010888,0.8131019928943445,0.07073434801358983,0.08812430331894307
20191010896,,,
20191010902,0.9314542150299416,0.05165414303304823,0.01621298921940281
20191010904,,,
20191010911,0.4059090679873005,0.3176315069876243,0.09854081498447564
20191010920,0.34718970741617555,0.0566187897096825,0.018560257628167025
20191010932,,,
20191010936,0.7666975126091389,0.23976768841247514,0.17641891175713328
20191010937,0.8506234341756943,0.15715139119807722,0.10847799226222467
20191010950,0.8499583702771478,0.06352614936709813,0.05051578789897134
20191010976,0.8686989030735343,0.17168823228688285,0.11660635207342647
20191010981,,,
20191010988,0.7052685873254827,0.20147275719715657,0.08535692455673052
20191010991,0.9009490602009469,0.17988613426439892,0.1383452375817029
20191010994,0.8337995243047802,0.15965209921961435,0.10978861256312232
20191011006,0.8310213598699228,0.23449988240952385,0.17570801440705183
20191011012,,,
20191011018,,,
20191011019,,,
20191011026,0.6886393394415457,0.26039092513560047,0.16789482482047277
20191011033,0.8562259963471398,0.18902905974205048,0.14227805259530732
20191011038,,,
20191011044,0.8842995001249069,0.23509816638439346,0.17539920149553703
20191011051,0.45105175114428486,0.29867591529309956,0.09247989022777045
20191011054,,,
20191011057,,,
20191011062,0.7208033044385244,0.20147275719715657,0.08535692455673052
20191011067,0.7272204606415531,0.1589571379340648,0.09823329359958514
20191011069,0.7756014969349895,0.05802671529450699,0.033035669762692864
20191011070,,,
20191011071,,,
20191011098,0.7107848304803353,0.161697873461778,0.11213318341434504
20191011113,0.8393774501962401,0.06352614936709813,0.05051578789897134
20191011125,,,
20191011126,0.8869224270263425,0.1666191293947127,0.11600732655372924
20191011127,0.5326618638742763,0.30207023972150215,0.09498263899863243
20191011128,,,
20191011143,,,
20191011155,0.4746007586206026,0.30207023972150215,0.09498263899863243
20191011157,0.7687663785345316,0.07142010802198234,0.09974678209827523
20191011158,,,
20191011161,0.844835432302504,0.06352614936709813,0.05051578789897134
20191011173,0.8228290920176525,0.17693810141844588,0.13183269425505775
20191011176,0.7709786604759729,0.07142010802198234,0.09974678209827523
20191011177,0.8498952587910108,0.17277305126462744,0.13577654737364125
20191011178,0.7659003880536317,0.059805094730291206,0.041882373916088976
20191011196,0.5461285070116952,0.2939075491084757,0.08948335562449045
20191011207,0.7960931595564087,0.07073434801358983,0.08812430331894307
20191011209,0.6704380640252855,0.3654633275170316,0.19775481395669972
20191011211,0.8517602732150319,0.17798328178159437,0.13371738655430346
20191011221,0.7768549669655437,0.07066006130357422,0.09818861240713536
20191011225,,,
20191011232,0.7387969427105116,0.19777743942455492,0.07512340219018741
20191011258,,,
20191011264,0.8649871091046447,0.2201575822768621,0.08984043654777708
20191011267,,,
20191011272,0.47255317002282093,0.29867591529309956,0.09247989022777045
20191011273,,,
20191011277,,,
20191011291,,,
20191011292,0.7354989899204373,0.07066006130357422,0.09818861240713536
20191011306,0.6707419148119479,0.31807883564133144,0.19092006957668295
20191011315,,,
20191011319,0.6645688609079836,0.190243348683762,0.1357345943978377
20191011321,,,
20191011322,,,
20191011325,0.7631486637522051,0.07142010802198234,0.09974678209827523
20191011353,,,
20191011354,,,
20191011355,0.16212523803137435,0.19415668219251492,0.12789959168509013
20191011356,,,
20191011357,,,
20191011358,,,
20191011359,,,
20191011360,,,
20191011361,,,
20191011362,,,
20191011363,,,
20191011364,,,
20191011365,,,
20191011366,,,
20191011367,,,
20191011368,,,
20191011369,,,
20191011370,,,
20191011371,,,
20191011372,,,
20191011373,,,
20191011374,,,
20191011375,,,
20191011376,,,
20191011377,,,
20191011378,,,
20191011379,,,
20191011380,,,
20191011381,,,
20191011382,,,
20191011383,,,
20191011384,,,
20191011385,,,
20191011386,,,
20191011387,,,
20191011388,,,
20191011389,,,
20191011390,,,
20191011391,,,
20191011392,,,
20191011393,,,
20191011399,,,
20191011404,,,
20191011406,0.877034378299821,0.16624421372160592,0.11402148979192339
20191011408,0.9246291632688591,0.21899972704863596,0.1698173158035139
20191011412,,,
20191011413,,,
20191011414,0.4660494449327861,0.3119200808047542,0.08768151513139905
20191011417,,,
20191011419,,,
20191011424,0.7996858859193886,0.1474842669443603,0.09935827315968494
20191011429,,,
20191011434,0.7251858354995514,0.059805094730291206,0.041882373916088976
20191011438,0.7704049110385505,0.1474842669443603,0.09935827315968494
20191011450,0.7426348575531114,0.3287396389278363,0.1896401408517404
20191011452,,,
20191011457,,,
20191011463,,,
20191011470,,,
20191011492,0.8025727941355565,0.07073434801358983,0.08812430331894307
20191011493,0.7959655484778441,0.07073434801358983,0.08812430331894307
20191011494,0.69506877823772,0.19629561689464486,0.08436709546901704
20191011496,,,
20191011498,0.7713646795261968,0.059805094730291206,0.041882373916088976
20191011512,0.8200378672432589,0.05411888004995351,0.02038228985920115
20191011514,0.8153585439923806,0.18300690764910169,0.06611519566053349
20191011522,0.5928200330884618,0.31904617720947226,0.18996051875066722
20191011539,0.7768549669655437,0.07142010802198234,0.09974678209827523
20191011549,0.8657610196388573,0.17501220227961548,0.12683090130323785
20191011553,0.769805305631986,0.18138055002937,0.06529386705527047
20191011556,0.902584245116909,0.21284097221205878,0.07798991262790667
20191011559,0.0018201377716606094,0.17771483058072562,0.12899251713692986
20191011560,,,
20191011565,,,
20191011566,0.8398900659234866,0.18137588914050218,0.13844784397392518
20191011570,0.8177957101230747,0.21169631528185723,0.15869333155543605
20191011592,0.3782853273856864,0.3238138813992708,0.07848707285899595
20191011593,,,
20191011595,0.5858744047221626,0.31904617720947226,0.18996051875066722
20191011600,0.9173616563553969,0.25643347323581345,0.18854455343980409
20191011601,,,
20191011604,0.8392884471205005,0.1774656675933729,0.06286012288687616
20191011607,,,
20191011616,0.7635259051299385,0.07073434801358983,0.08812430331894307
20191011617,0.419198451001607,0.3091895413345064,0.0847888383282991
20191011622,0.7993961538854784,0.07073434801358983,0.08812430331894307
20191011623,0.5132104011680197,0.2867099463632482,0.1654166714383581
20191011624,0.8197770645202132,0.07007999364649306,0.09564428481417321
20191011638,0.7979617072372919,0.07073434801358983,0.08812430331894307
20191011640,,,
20191011645,0.9205373698497117,0.22546880786199658,0.1753433177055862
20191011652,,,
20191011653,0.8245657718766735,0.2022380717013053,0.12470012089949352
20191011656,0.3378780268815495,0.3432234061935462,0.1848714500631001
20191011665,0.8447963901835039,0.167932282719918,0.11875610909858346
20191011677,0.778968807024666,0.1656268322118242,0.05388916561113205
20191011680,0.833705521537754,0.20685713330704186,0.1361419826259951
20191011684,,,
20191011688,0.6431300724395336,0.16430114050329112,0.054397548232411504
20191011695,0.7706833551672594,0.07142010802198234,0.09974678209827523
20191011702,0.4710901879588916,0.3091895413345064,0.0847888383282991
20191011711,0.877034378299821,0.16624421372160592,0.11402148979192339
20191011715,,,
20191011717,,,
20191011718,0.8844697212268143,0.22081743881413807,0.17159391729572676
20191011725,0.9000015941813364,0.1788122417601336,0.13674646678283262
20191011735,0.8312746588471581,0.23976768841247514,0.17641891175713328
20191011739,0.8502418851311613,0.17227668962841927,0.058851658276122286
20191011741,,,
20191011743,0.890407021614637,0.21935278384565576,0.16734688552089863
20191011745,,,
20191011749,0.8485221819191479,0.16811709705782385,0.05775089923097318
20191011775,0.830659136332121,0.07007999364649306,0.09564428481417321
20191011778,,,
20191011779,0.7746833672527258,0.1538820902514475,0.10743367085877359
20191011789,0.7778172757975553,0.07142010802198234,0.09974678209827523
20191011790,0.6652965266581823,0.19480638753884155,0.06394917766327399
20191011798,0.7490360929367014,0.28887015913301156,0.16660071762519876
20191011800,,,
20191011802,,,
20191011809,0.448586850110742,0.31018213794090077,0.18161053795910545
20191011828,0.6010830949705318,0.1929828115571759,0.1418176379991352
20191011830,0.5868899280144525,0.3174198195897405,0.18760069804134638
20191011835,,,
20191011838,0.8201611341347287,0.17833327687837805,0.062122934387172875
20191011840,0.4179372493920602,0.30579521690610373,0.082554691507931
20191011843,0.8445602104822516,0.18827579147780865,0.13986404836276484
20191011846,,,
20191011851,0.877034378299821,0.16624421372160592,0.11402148979192339
20191011855,0.7887735833340832,0.07358036263973408,0.10157763578466412
20191011856,0.40885144996472306,0.165924819212054,0.11961907224130568
20191011858,,,
20191011862,,,
20191011863,,,
20191011864,0.6290142972971828,0.1611015557961576,0.05366807922005819
20191011866,0.807283349852622,0.16624421372160592,0.11402148979192339
20191011868,,,
20191011869,0.7958755817476518,0.1874973465999146,0.06397371599845864
20191011870,0.7895111619194659,0.19225804541877758,0.06751756528309152
20191011873,,,
20191011878,0.5427486463978026,0.31807883564133144,0.19092006957668295
20191011881,0.8758969653310105,0.16187569546995922,0.11250263722756183
20191011885,0.4871362693541009,0.3091895413345064,0.0847888383282991
20191011889,0.4904204302765475,0.29234905071508516,0.17002176552363618
20191011890,0.8187817761822457,0.1607287009495521,0.052813793513501774
20191011892,,,
20191011901,,,
20191011909,0.6285349775726983,0.18207384349152106,0.12040305610032924
20191011918,0.7887735833340832,0.07358036263973408,0.10157763578466412
20191011922,,,
20191011926,0.6364132670855748,0.3662769354523147,0.20708438696405893
20191011931,,,
20191011939,0.7986438614482425,0.07073434801358983,0.08812430331894307
20191011943,0.8995667548428438,0.23976768841247514,0.17641891175713328
20191011944,0.41813596180901813,0.3091895413345064,0.0847888383282991
20191011948,0.7480138391334985,0.1535408541943191,0.10488111406074391
20191011951,,,
20191011963,,,
20191011964,,,
20191011968,0.7752272332228431,0.07066006130357422,0.09818861240713536
20191011976,0.7984493263128103,0.18847214670577847,0.06532120517481735
20191011977,0.8306025892937255,0.07007999364649306,0.09564428481417321
20191011982,,,
20191011983,,,
20191011984,,,
20191011987,0.7993475017707689,0.20464038313274846,0.15482625340418005
20191011989,,,
20191011995,,,
20191011996,,,
20191011997,,,
20191011998,,,
20191011999,,,
20191012000,,,
20191012001,,,
20191012002,,,
20191012006,0.8738338866077614,0.19789008261542007,0.1389121423320549
20191012013,0.7359223305049041,0.07142010802198234,0.09974678209827523
20191012017,,,
20191012018,0.8187817953732446,0.06681888623985444,0.08350916928058079
20191012025,0.7825243110887341,0.07358036263973408,0.10157763578466412
20191012027,0.766348468947832,0.07073434801358983,0.08812430331894307
20191012030,0.8906206736219382,0.17843544446499646,0.1281451703468204
20191012033,,,
20191012037,0.43504617832879167,0.31454888296208505,0.10036618464159643
20191012040,,,
20191012049,,,
20191012055,0.8511600319177023,0.22232722292712714,0.17034857623553085
20191012056,0.8228581784584746,0.06939423363810054,0.0844998283491826
20191012063,0.6817532215504574,0.17882397622700552,0.07207201349204569
20191012066,,,
20191012071,0.7995891733324269,0.07073434801358983,0.08812430331894307
20191012072,0.7825243110887341,0.07358036263973408,0.10157763578466412
20191012073,0.7802615947256359,0.1911009488631093,0.07477106354472185
20191012077,0.8083414937575146,0.18563570980643251,0.07567991868452674
20191012084,0.8862579946156461,0.19252502050036313,0.13204406787218806
20191012093,0.8387613610795207,0.06352614936709813,0.05051578789897134
20191012095,,,
20191012096,0.909587388584499,0.17664683070970888,0.13632883473607482
20191012100,,,
20191012107,,,
20191012113,,,
20191012116,0.7991663162599179,0.07073434801358983,0.08812430331894307
20191012117,0.7527101936322094,0.07073434801358983,0.08812430331894307
20191012119,,,
20191012121,0.9277568704678077,0.2219943982955583,0.1506994635708495
20191012125,0.46198132465121355,0.20306955328649667,0.07294789924417439
20191012126,0.432087123857172,0.3028065767829412,0.16803683864088761
20191012128,0.8797834414489691,0.05857724913405502,0.014484525604407182
20191012131,0.7796663173778736,0.1911009488631093,0.07477106354472185
20191012132,0.8589932547231731,0.18096207903570888,0.07111010677492255
20191012135,0.0030611982006702437,0.06955974161552678,0.014081191441565841
20191012136,0.8101277171297543,0.07473638139590164,0.09893341367940203
20191012141,0.6849341547006943,0.15554957220026372,0.10676226410013899
20191012142,0.8206772657625867,0.1749054917857501,0.06736558318082961
20191012148,,,
20191012152,,,
20191012154,0.7775092856433103,0.07142010802198234,0.09974678209827523
20191012157,0.8775924127686962,0.17590900803961318,0.13225563584838
20191012166,0.8461090202209962,0.17268438862473623,0.06927096202320836
20191012168,0.7762860640924742,0.20336224493282334,0.15419034768265563
20191012175,0.8190373325995285,0.1749054917857501,0.06736558318082961
20191012180,0.41949690877367896,0.30805619094317727,0.07514245720266655
20191012182,,,
20191012184,,,
20191012185,,,
20191012193,0.7759434529042183,0.07142010802198234,0.09974678209827523
20191012195,0.6216815978817274,0.31904617720947226,0.18996051875066722
20191012203,0.5135746696075041,0.3118183434918372,0.0970550313877629
20191012210,0.8050482936019813,0.07073434801358983,0.08812430331894307
20191012216,0.889070607267138,0.18753930486594722,0.14217260756091613
20191012218,0.39415235028460044,0.3049150709413053,0.0946271656276194
20191012221,,,
20191012225,,,
20191012226,0.799978121582081,0.07073434801358983,0.08812430331894307
20191012235,0.8917132331415464,0.17801099275988314,0.1344335030515311
20191012251,0.774599751731792,0.18219671147841549,0.12173356579268758
20191012255,0.7542335409751014,0.20950744978869823,0.15594994946135188
20191012261,,,
20191012263,0.8556788495149023,0.21981139164279756,0.1679072534631953
20191012273,0.6433125107750021,0.3398875937890836,0.19295907470761386
20191012276,0.8028638917195844,0.19789008261542007,0.1389121423320549
20191012283,0.7365550334489792,0.20968663877975222,0.1365744673785311
20191012285,0.7916995997826075,0.07073434801358983,0.08812430331894307
20191012293,0.4884754405039807,0.30842401906343453,0.0944976760323785
20191012294,,,
20191012302,0.5686807734816509,0.315537229087343,0.19022082050323463
20191012303,0.8047372101939401,0.07073434801358983,0.08812430331894307
20191012305,0.8220405963370732,0.17792929875010882,0.06937681453885587
20191012307,0.8261793927945805,0.18096207903570888,0.07111010677492255
20191012313,0.9174425241731459,0.05802289322361805,0.024803207351489363
20191012315,0.9033254320214221,0.18271064043479213,0.1380118732440908
20191012317,0.554563722234523,0.30833073187099636,0.18684339994435656
20191012318,0.1454365490926639,0.2610217888306938,0.17534752008255353
20191012326,,,
20191012336,0.8089901831591692,0.06681888623985444,0.08350916928058079
20191012338,0.8052721655445253,0.1793199985085634,0.07155007482011709
20191012341,0.8689216823500253,0.20555481681615398,0.07906681884964532
20191012349,0.43293150169746347,0.3028065767829412,0.16803683864088761
20191012350,0.44041673260090464,0.2990214130961637,0.17760788600956318
20191012354,0.813705461175689,0.20255960464350176,0.1397197294578145
20191012357,,,
20191012359,0.4642930782556835,0.31388986691049414,0.09862119964788506
20191012361,0.8844087851955093,0.1788122417601336,0.13674646678283262
20191012370,,,
20191012372,0.4157286434858063,0.3067878135124982,0.17682518396763255
20191012378,0.560662371296469,0.3028065767829412,0.16803683864088761
20191012379,0.9019968446036165,0.1788122417601336,0.13674646678283262
20191012381,0.8523441877993145,0.22232722292712714,0.17034857623553085
20191012385,0.8400253289219946,0.1749054917857501,0.06736558318082961
20191012386,0.9056840178038453,0.0573760240503974,0.021346124806020335
20191012396,0.8689773274210358,0.20555481681615398,0.07906681884964532
20191012400,0.7776431986033528,0.07142010802198234,0.09974678209827523
20191012406,0.7055374227388135,0.18605265377742425,0.11812422493693144
20191012408,,,
20191012419,0.8058204046382293,0.07073434801358983,0.08812430331894307
20191012425,0.8948452192518257,0.23962846076399416,0.18002674023842447
20191012427,0.8620702558532634,0.18910596679410635,0.07471619052283075
20191012428,0.0017250170626804684,0.17203566183542668,0.12473371944127921
20191012434,,,
20191012453,0.820953556440516,0.17523428923692333,0.06677284184769766
20191012456,,,
20191012464,0.7435828030622311,0.07142010802198234,0.09974678209827523
20191012468,0.9066290362562616,0.0573760240503974,0.021346124806020335
20191012473,0.41455671383878434,0.31454888296208505,0.10036618464159643
20191012474,,,
20191012475,,,
20191012476,0.7957481612958718,0.20968663877975222,0.1365744673785311
20191012477,0.41754311291597057,0.30805619094317727,0.07514245720266655
20191012479,0.39607430156909257,0.31454888296208505,0.10036618464159643
20191012482,0.4742070970157155,0.3028065767829412,0.16803683864088761
20191012485,0.7738391841444964,0.20361897531500978,0.07232829377151859
20191012486,,,
20191012487,,,
20191012490,0.7778172757975553,0.07142010802198234,0.09974678209827523
20191012498,,,
20191012510,0.7934535691073169,0.07073434801358983,0.08812430331894307
20191012511,,,
20191012521,0.8091438440120615,0.06681888623985444,0.08350916928058079
20191012522,,,
20191012525,,,
20191012526,,,
20191012527,,,
20191012528,,,
20191012529,,,
20191012530,,,
20191012531,,,
20191012532,,,
20191012533,,,
20191012534,,,
20191012535,,,
20191012536,,,
20191012537,,,
20191012538,,,
20191012539,,,
20191012540,0.47338075288228754,0.31388986691049414,0.09862119964788506
20191012542,,,
20191012547,0.758257440466113,0.1538820902514475,0.10743367085877359
20191012548,0.9037049730765065,0.2550650113976359,0.18699013540967754
20191012555,0.5239108088277853,0.30499064087132177,0.18239766273282254
20191012560,,,
20191012569,0.8732816675087025,0.17972254922121533,0.1470929412353726
20191012571,,,
20191012573,,,
20191012574,0.7708008041477243,0.07142010802198234,0.09974678209827523
20191012580,0.8148743462873274,0.07007999364649306,0.09564428481417321
20191012581,0.7425034223257423,0.2073450163081535,0.08841408255122474
20191012585,,,
20191012587,,,
20191012590,,,
20191012591,0.5821972640540494,0.29363344467867525,0.17591032085584862
20191012595,0.800317762739554,0.23976768841247514,0.17641891175713328
20191012599,0.8536824461589303,0.17277305126462744,0.13577654737364125
20191012600,0.9200236257059531,0.05755473197894811,0.013413091076368669
20191012602,0.8717588225061909,0.20212257475722725,0.1545882400834087
20191012604,,,
20191012606,,,
20191012607,,,
20191012608,0.7653767922053047,0.07142010802198234,0.09974678209827523
20191012610,,,
20191012611,0.7654656808807154,0.07073434801358983,0.08812430331894307
20191012613,0.9174827894365759,0.060064345358378686,0.026373409532640387
20191012618,,,
20191012622,0.9103479776559441,0.05662996882037136,0.014151181981317578
20191012623,0.851806213602133,0.20685713330704186,0.1361419826259951
20191012629,0.8492430206459645,0.06352614936709813,0.05051578789897134
20191012631,0.8701580636737937,0.16624421372160592,0.11402148979192339
20191012636,,,
20191012638,,,
20191012640,0.7660546322469022,0.07142010802198234,0.09974678209827523
20191012647,0.8522599688759992,0.20137507811820174,0.13834902481044192
20191012648,0.743081855716624,0.07142010802198234,0.09974678209827523
20191012649,,,
20191012651,0.8125055171821346,0.1949478488980991,0.13510216563991864
20191012656,0.774058292609966,0.07066006130357422,0.09818861240713536
20191012657,0.7660899307234511,0.06184654686505184,0.044533796933397915
20191012661,,,
20191012663,0.800317762739554,0.23976768841247514,0.17641891175713328
20191012664,0.814451565229432,0.07473638139590164,0.09893341367940203
20191012668,0.7729916294543233,0.07142010802198234,0.09974678209827523
20191012669,0.7494114487585728,0.14591233294446976,0.10002192659241925
20191012671,0.7357265816011107,0.07142010802198234,0.09974678209827523
20191012673,0.49809461057964755,0.2867099463632482,0.1654166714383581
20191012675,,,
20191012677,0.8407448091845614,0.19183838967098973,0.13785584967514472
20191012683,0.8015742341264543,0.07073434801358983,0.08812430331894307
20191012685,0.8423876716203546,0.06352614936709813,0.05051578789897134
20191012687,0.7839823952937854,0.07358036263973408,0.10157763578466412
20191012692,0.7773350362214118,0.07142010802198234,0.09974678209827523
20191012698,0.49051050518848033,0.31904617720947226,0.18996051875066722
20191012700,0.803082142501754,0.07073434801358983,0.08812430331894307
20191012708,0.5421266247849563,0.3174198195897405,0.18760069804134638
20191012711,0.6532778982955013,0.1610947689647521,0.11299285073339713
20191012714,0.815006884995812,0.07073434801358983,0.08812430331894307
20191012720,0.8864044686656201,0.1949478488980991,0.13510216563991864
20191012723,0.8015742341264543,0.07073434801358983,0.08812430331894307
20191012726,0.7710447433329642,0.07142010802198234,0.09974678209827523
20191012730,0.8557527314930858,0.1593749874484221,0.11115961779400998
20191012732,0.5304884815275169,0.315731169393065,0.1877117189372452
20191012733,0.8017716641946427,0.07073434801358983,0.08812430331894307
20191012737,0.019330113591402995,0.1677996009504672,0.12756830103522854
20191012739,,,
20191012746,0.7660546322469022,0.07142010802198234,0.09974678209827523
20191012747,0.864377846756746,0.18753930486594722,0.14217260756091613
20191012748,0.7977210927535674,0.07073434801358983,0.08812430331894307
20191012749,0.7352350393611368,0.07142010802198234,0.09974678209827523
20191012751,0.8201444138802001,0.06681888623985444,0.08350916928058079
20191012752,,,
20191012753,0.2496568828862638,0.3352940405565783,0.10300728141382146
20191012754,,,
20191012755,0.8802368201962868,0.25643347323581345,0.18854455343980409
20191012758,0.7384922565247408,0.1629440208693111,0.11382187878553254
20191012759,0.8547339286104961,0.1767400713470263,0.15150702561249593
20191012761,,,
20191012766,,,
20191012767,0.7782958655969577,0.07142010802198234,0.09974678209827523
20191012771,0.6089344087277381,0.16278491688998062,0.047415121750231576
20191012772,,,
20191012776,0.8827138342872622,0.19027832687001742,0.13432126826732543
20191012779,,,
20191012780,0.7686025505784397,0.06184654686505184,0.044533796933397915
20191012781,0.873902846369238,0.15166231828061233,0.10513103522151147
20191012782,,,
20191012786,,,
20191012787,0.765664215043718,0.07066006130357422,0.09818861240713536
20191012788,0.933319255777919,0.05369559516780886,0.017239375471572563
20191012790,0.7295848155479252,0.15675034205585253,0.1075996499469736
20191012793,0.9336668204602379,0.05369559516780886,0.017239375471572563
20191012795,0.7349912670815306,0.07142010802198234,0.09974678209827523
20191012796,,,
20191012798,0.8950484686680845,0.17593473644345936,0.12661541550433192
20191012799,,,
20191012800,0.8893982403627307,0.19027832687001742,0.13432126826732543
20191012801,,,
20191012802,0.7776496311667663,0.07142010802198234,0.09974678209827523
20191012807,0.7959456921196112,0.07073434801358983,0.08812430331894307
20191012810,,,
20191012812,,,
20191012816,0.7671586880737266,0.07142010802198234,0.09974678209827523
20191012817,,,
20191012819,0.8010604666789388,0.07073434801358983,0.08812430331894307
20191012821,0.8576634786603384,0.17607617047831547,0.12477838208350094
20191012822,0.8209261103057239,0.06516282023897113,0.04417065354935922
20191012834,0.7704543554140726,0.07142010802198234,0.09974678209827523
20191012839,0.8381540421361346,0.19463090154235568,0.14223213431154502
20191012845,0.8125055171821346,0.1949478488980991,0.13510216563991864
20191012849,0.7654783270620761,0.07073434801358983,0.08812430331894307
20191012851,0.7747563458852561,0.07142010802198234,0.09974678209827523
20191012853,0.7988741465054551,0.07073434801358983,0.08812430331894307
20191012857,0.7986167434594555,0.07073434801358983,0.08812430331894307
20191012861,,,
20191012864,,,
20191012866,0.7692586239288093,0.08286495496590227,0.10347008451509943
20191012871,0.8864044686656201,0.1949478488980991,0.13510216563991864
20191012873,,,
20191012877,,,
20191012881,,,
20191012882,0.5780927849559476,0.2073450163081535,0.08841408255122474
20191012883,0.4900669103128736,0.32811194649728675,0.07632437957079688
20191012893,,,
20191012894,0.7766803522840865,0.07142010802198234,0.09974678209827523
20191012896,,,
20191012906,0.7678329416936349,0.07142010802198234,0.09974678209827523
20191012907,,,
20191012910,0.803082142501754,0.07073434801358983,0.08812430331894307
20191012915,0.7773350362214118,0.07142010802198234,0.09974678209827523
20191012918,,,
20191012919,0.6426673423420564,0.17081066655530142,0.12169684040704701
20191012922,0.7987536487027209,0.07073434801358983,0.08812430331894307
20191012923,0.7953865276854143,0.07073434801358983,0.08812430331894307
20191012927,0.8588072023919324,0.17804894272949606,0.11013324206315474
20191012935,0.743081855716624,0.07142010802198234,0.09974678209827523
20191012941,0.9003668901528162,0.1788122417601336,0.13674646678283262
20191012942,0.4255935717387805,0.31018213794090077,0.18161053795910545
20191012945,,,
20191012946,,,
20191012957,0.8633070745164247,0.1762143413039826,0.13176964867541197
20191012959,0.8075513169289489,0.20137507811820174,0.13834902481044192
20191012960,0.8922870440617487,0.17843544446499646,0.1281451703468204
20191012964,,,
20191012966,0.7344988507233409,0.07142010802198234,0.09974678209827523
20191012967,0.47482715684359766,0.3097448411398528,0.07509801467683008
20191012970,,,
20191012971,0.8010935814742084,0.07073434801358983,0.08812430331894307
20191012972,0.720362399734837,0.07066006130357422,0.09818861240713536
20191012973,0.62830854650677,0.1683665418289967,0.11579528037004812
20191012975,0.8178934864332218,0.17163482691451354,0.12882611304761898
20191012979,,,
20191012980,,,
20191012981,0.42692855561936555,0.3097448411398528,0.07509801467683008
20191012986,,,
20191012987,,,
20191012988,0.42046167824200115,0.3076733177211958,0.07390540976627359
20191012991,,,
20191012993,,,
20191012996,,,
20191012998,0.7917779686031634,0.07366567734238896,0.08443265432313328
20191013003,0.8404393816277896,0.20685713330704186,0.1361419826259951
20191013005,0.8346394516577822,0.06939423363810054,0.0844998283491826
20191013012,0.8030883917289144,0.07007999364649306,0.09564428481417321
20191013016,,,
20191013018,,,
20191013020,,,
20191013023,0.7998642177726407,0.07073434801358983,0.08812430331894307
20191013025,,,
20191013027,0.8170395928786786,0.07473638139590164,0.09893341367940203
20191013029,0.7584837637974311,0.1905667349493384,0.15062446726166032
20191013030,,,
20191013038,,,
20191013040,,,
20191013043,0.7747563458852561,0.07142010802198234,0.09974678209827523
20191013047,,,
20191013048,0.01725442031611769,0.1677996009504672,0.12756830103522854
20191013049,0.7726475155209087,0.07142010802198234,0.09974678209827523
20191013053,0.7786094896538459,0.07142010802198234,0.09974678209827523
20191013055,0.720082038913273,0.2068493917166806,0.1380323150157081
20191013056,,,
20191013057,0.7769579631188707,0.07066006130357422,0.09818861240713536
20191013061,,,
20191013063,,,
20191013065,0.8863772094876987,0.2550650113976359,0.18699013540967754
20191013067,0.7779574825253135,0.07142010802198234,0.09974678209827523
20191013071,0.9045509847520168,0.2550650113976359,0.18699013540967754
20191013073,0.7998642177726407,0.07073434801358983,0.08812430331894307
20191013074,0.43341882723397246,0.3097448411398528,0.07509801467683008
20191013075,,,
20191013076,0.5015922020410009,0.19892452751585535,0.055548324575672596
20191013077,,,
20191013079,,,
20191013087,0.8499583702771478,0.06352614936709813,0.05051578789897134
20191013088,,,
20191013089,0.5433131895096844,0.3174198195897405,0.18760069804134638
20191013091,0.7914354118639839,0.07073434801358983,0.08812430331894307
20191013096,,,
20191013102,0.9222232536242077,0.25643347323581345,0.18854455343980409
20191013106,0.4463075341401237,0.20133728699164075,0.057818432645925705
20191013108,0.8404393816277896,0.20685713330704186,0.1361419826259951
20191013109,,,
20191013111,0.8785216868743695,0.17843544446499646,0.1281451703468204
20191013112,,,
20191013115,,,
20191013117,0.8893982403627307,0.19027832687001742,0.13432126826732543
